582962900	maxerickson	1	0	1524499727		
582962899	maxerickson	1	0	1524499727		
337708687	DougPeterson	1	0	1428630596	1494025637	Vandenberg School
321935016	DougPeterson	1	0	1421201935		Bank of America
582962872	maxerickson	1	0	1524499726		
582962874	maxerickson	1	0	1524499726		
582962875	maxerickson	1	0	1524499726		
582962876	maxerickson	1	0	1524499726		
582962886	maxerickson	1	0	1524499727		
582962885	maxerickson	1	0	1524499727		
582962884	maxerickson	1	0	1524499727		
582962883	maxerickson	1	0	1524499726		
582962882	maxerickson	1	0	1524499726		
558675941	IanH	1	0	1517804043		
558675940	IanH	1	0	1517804043		
313942746	DougPeterson	1	0	1416659454	1458302864	Quest Charter Academy
313942746	maxerickson	2	0	1458302864		Quest Charter Academy
337708687	DougPeterson	2	0	1494025637		Vandenberg School
219723571	matteditmsts	1	0	1367453942		
219723579	matteditmsts	1	0	1367453942		
582962881	maxerickson	1	0	1524499726		
582962880	maxerickson	1	0	1524499726		
582962879	maxerickson	1	0	1524499726		
582962877	maxerickson	1	0	1524499726		
582962878	maxerickson	1	0	1524499726		
582962898	maxerickson	1	0	1524499727		
582962897	maxerickson	1	0	1524499727		
582962896	maxerickson	1	0	1524499727		
582962895	maxerickson	1	0	1524499727		
582962894	maxerickson	1	0	1524499727		
582962856	maxerickson	1	0	1524499725		
582962858	maxerickson	1	0	1524499725		
582962854	maxerickson	1	0	1524499725		
582962860	maxerickson	1	0	1524499726		
582962862	maxerickson	1	0	1524499726		
582962864	maxerickson	1	0	1524499726		
582962866	maxerickson	1	0	1524499726		
582962868	maxerickson	1	0	1524499726		
582962870	maxerickson	1	0	1524499726		
582962893	maxerickson	1	0	1524499727		
582962892	maxerickson	1	0	1524499727		
582962891	maxerickson	1	0	1524499727		
325715117	DougPeterson	1	0	1422709918		
325715110	DougPeterson	1	0	1422709917		Aldi
582962890	maxerickson	1	0	1524499727		
582962889	maxerickson	1	0	1524499727		
582962888	maxerickson	1	0	1524499727		
582962887	maxerickson	1	0	1524499727		
443393362	RB1004	1	0	1474385382		Nowlin Elementary School
401871830	jedt456	1	0	1457223914		
401871831	jedt456	1	0	1457223914		
401871828	jedt456	1	0	1457223914		
401871829	jedt456	1	0	1457223914		
407269312	DougPeterson	1	0	1459619392		
259335540	DougPeterson	1	0	1391255553		
396487142	DougPeterson	1	0	1454815268		
594297272	TheLongLostSon	1	0	1528218984		
594297273	TheLongLostSon	1	0	1528218984		
559306325	IanH	1	0	1517971075		
594297276	TheLongLostSon	1	0	1528218984		
379209482	maxerickson	1	0	1447017197		
249378918	matteditmsts	1	0	1385908441		Super Kmart
386580044	DougPeterson	1	0	1450495374		
386580038	DougPeterson	1	0	1450495372	1461291515	Haigh School
386580038	DougPeterson	2	0	1461291515	1494025638	Haigh School
386580038	DougPeterson	3	0	1494025638		Haigh School
386580045	DougPeterson	1	0	1450495374		
228416938	YMFawaz	1	0	1372786855	1450495381	Dunworth Pool
228416938	DougPeterson	2	0	1450495381		Dunworth Pool
315559917	DougPeterson	1	0	1417570884	1464321298	Charter One
315559917	maxerickson	1	1	1464321298		Charter One
315559952	DougPeterson	1	0	1417570887		
315559922	DougPeterson	1	0	1417570884		Citgo
322661271	DougPeterson	1	0	1421496254		DMC Sports Medicine and Orthopedic
460578699	freebeer	1	0	1482167713		
460578760	freebeer	1	0	1482167716		
460578758	freebeer	1	0	1482167716		
460578754	freebeer	1	0	1482167716		
460578691	freebeer	1	0	1482167713		
460578698	freebeer	1	0	1482167713		
460578722	freebeer	1	0	1482167714		
460578757	freebeer	1	0	1482167716		
314668235	DougPeterson	1	0	1417058859		
314668236	DougPeterson	1	0	1417058859		
396487141	DougPeterson	1	0	1454815268		
396487135	DougPeterson	1	0	1454815267		
396487137	DougPeterson	1	0	1454815267		
228418720	YMFawaz	1	0	1372787770	1418585536	Star International Academy
228418720	DougPeterson	2	0	1418585536		Star International Academy
396487119	DougPeterson	1	0	1454815265		Dearborn Heights City Hall
396487117	DougPeterson	1	0	1454815265		Caroline Kennedy Library
460578705	freebeer	1	0	1482167714		
460578752	freebeer	1	0	1482167716		
314668225	DougPeterson	1	0	1417058859	1421370941	Clark
314668225	DougPeterson	2	0	1421370941		Clark
314668226	DougPeterson	1	0	1417058859		Duke's Hardware
322661273	DougPeterson	1	0	1421496254		Harvest International Worship Center
315559927	DougPeterson	1	0	1417570885		Dearborn Hills Pharmacy
317025650	DougPeterson	1	0	1418443657		Rosenau Powersports
318664295	DougPeterson	1	0	1419391070		Thrifty Florist
377585074	mihaii_telenav	1	0	1446195255		
460578747	freebeer	1	0	1482167715		
364216695	YalCat	1	0	1438795151		
322381953	DougPeterson	1	0	1421370939	1480709760	Harry's Army Surplus
322381953	IanH	2	0	1480709760		Harry's Army Surplus
322381970	DougPeterson	1	0	1421370940	1480709754	
322381970	IanH	1	1	1480709754		
469076496	Joe Haskins	1	0	1485442296	1523028816	Schrader Collision
469076496	Skybunny	2	0	1523028816		Schrader Collision
369240595	DougPeterson	1	0	1441454310	1459690235	Howard School
369240595	DougPeterson	2	0	1459690235	1494025637	Howard School
369240595	DougPeterson	3	0	1494025637		Howard School
369240601	DougPeterson	1	0	1441454311		
424307348	robgeb	1	0	1465656292		
424307349	robgeb	1	0	1465656293		
460578739	freebeer	1	0	1482167715		
460578756	freebeer	1	0	1482167716		
460578736	freebeer	1	0	1482167715		
460578723	freebeer	1	0	1482167714		
460578731	freebeer	1	0	1482167715		
460578745	freebeer	1	0	1482167715		
460578733	freebeer	1	0	1482167715		
460578716	freebeer	1	0	1482167714		
460578744	freebeer	1	0	1482167715		
460578759	freebeer	1	0	1482167716		
460578713	freebeer	1	0	1482167714		
307382162	DougPeterson	1	0	1413073372		
369240599	DougPeterson	1	0	1441454311		
307382161	DougPeterson	1	0	1413073372		
307382160	DougPeterson	1	0	1413073372	1414803949	Long School
307382160	DougPeterson	2	0	1414803949		Long School
369240600	DougPeterson	1	0	1441454311		
328295337	DougPeterson	1	0	1423971479		Greater Commission Fellowship Church
4591339	DougPeterson	1		1423971480	false	Greater Grace Temple
259435549	DougPeterson	1	0	1391289902	1423954173	Larned School
259435549	DougPeterson	2	0	1423954173		Larned School
328894013	DougPeterson	1	0	1424227184		
328894012	DougPeterson	1	0	1424227184		
328894014	DougPeterson	1	0	1424227184		
263446511	DougPeterson	1	0	1393386545	1393474243	
263446511	DougPeterson	2	0	1393474243		Buffalo Soldiers Heritage Association
424307347	robgeb	1	0	1465656292		
351243899	marqw	1	0	1433360006		
351243762	marqw	1	0	1433359931		
316618823	DougPeterson	1	0	1418180615		DMC Grand River Health Center
318655872	DougPeterson	1	0	1419382184	1424096948	Belle Tire
318655872	dexterslu	2	0	1424096948		Belle Tire
316618821	DougPeterson	1	0	1418180615		Comerica
316618867	DougPeterson	1	0	1418180618		
443092426	RB1004	1	0	1474229031		7 Eleven
443392472	RB1004	1	0	1474384971		CVS Pharmacy
443393173	RB1004	1	0	1474385250		Dearborn Free Methodist Church
443392470	RB1004	1	0	1474384971		Valvoline Instant Oil Change
443392469	RB1004	1	0	1474384971		Pizza Hut
443392471	RB1004	1	0	1474384971		Sav-A-Lot
443393174	RB1004	1	0	1474385251		O.L. Smith Middle School
440008859	DougPeterson	1	0	1472640256		
261559137	DougPeterson	1	0	1392394470		Sam's Club Gas
261559150	DougPeterson	1	0	1392394471		
261559139	DougPeterson	1	0	1392394470	1417275696	Taco Bell
261559139	brianegge	2	0	1417275696	1417351825	Taco Bell
261559139	emacsen	3	0	1417351825		Taco Bell
440008858	DougPeterson	1	0	1472640256		
324117925	DougPeterson	1	0	1422148944		
324125215	DougPeterson	1	0	1422152915		
324125220	DougPeterson	1	0	1422152916		
324125224	DougPeterson	1	0	1422152916		
324125223	DougPeterson	1	0	1422152916		
324125214	DougPeterson	1	0	1422152915	1472640268	Weston Preparatory Academy
324125214	DougPeterson	2	0	1472640268		Weston Preparatory Academy
324125221	DougPeterson	1	0	1422152916		
324125217	DougPeterson	1	0	1422152915		
324125216	DougPeterson	1	0	1422152915		
324125219	DougPeterson	1	0	1422152916		
324125218	DougPeterson	1	0	1422152915		
324125222	DougPeterson	1	0	1422152916		
440008860	DougPeterson	1	0	1472640256		
440008857	DougPeterson	1	0	1472640256		
4590868	DougPeterson	1		1423954171	1472640256	Ludington Magnet Middle School
4590868	DougPeterson	2		1472640256	false	Ludington Magnet Middle School
328265183	DougPeterson	1	0	1423954168	1472640267	Charles Wright Academy of Arts and Science
328265183	DougPeterson	2	0	1472640267		Charles Wright Academy of Arts and Science
415085110	andrewpmk	1	0	1462199585		
457311326	IanH	1	0	1480709752		
457311325	IanH	1	0	1480709752		
457311324	IanH	1	0	1480709752		
457311323	IanH	1	0	1480709752		
315559920	DougPeterson	1	0	1417570884		Chase
315559930	DougPeterson	1	0	1417570885		English Gardens
315559928	DougPeterson	1	0	1417570885		English Gardens Florist
315559929	DougPeterson	1	0	1417570885		English Gardens Patio Shop
224605103	DougPeterson	1	0	1370490730	1370733958	
224605103	DougPeterson	2	0	1370733958		
224605102	DougPeterson	1	0	1370490730		
315559960	DougPeterson	1	0	1417570888		
315559951	DougPeterson	1	0	1417570887		
315559924	DougPeterson	1	0	1417570885		Dairy Queen
315559958	DougPeterson	1	0	1417570888		
315559945	DougPeterson	1	0	1417570887		Truan's Candies
315559943	DougPeterson	1	0	1417570887		Sunoco
315559957	DougPeterson	1	0	1417570887		
455291546	DougPeterson	1	0	1479906415		Engine Number 57 Fire Station
455291547	DougPeterson	1	0	1479906415		Cathedral of Faith
391970463	DougPeterson	1	0	1453064750	1479906420	Gompers Elementary-Middle School
391970463	DougPeterson	2	0	1479906420		Gompers Elementary-Middle School
263446514	DougPeterson	1	0	1393386545		
263446525	DougPeterson	1	0	1393386545		
263446519	DougPeterson	1	0	1393386545	1393674218	
263446519	DougPeterson	2	0	1393674218		West District Headquarters of the Department of Parks and Recreation
263589413	DougPeterson	1	0	1393474240		
263589411	DougPeterson	1	0	1393474240		
263589412	DougPeterson	1	0	1393474240		
263589409	DougPeterson	1	0	1393474240		
263446520	DougPeterson	1	0	1393386545	1393474244	
263446520	DougPeterson	2	0	1393474244		Detroit Police Pistol Range
263446517	DougPeterson	1	0	1393386545		
263740845	DougPeterson	1	0	1393559716		
449447363	freebeer	1	0	1477427286		
263941642	DougPeterson	1	0	1393674212		
263941641	DougPeterson	1	0	1393674212		
263941647	DougPeterson	1	0	1393674213		
369696868	MichaelGSmith	1	0	1441725372		Michigan Bell Redford Central Office
542464713	DougPeterson	1	0	1511458681		Detroit Police Department Eight Precinct
326845522	DougPeterson	1	0	1423275675		Hardy Howe Crowell Recreation Center
326845531	DougPeterson	1	0	1423275676		
316744987	DougPeterson	1	0	1418266893		Abyssian Baptist Church
316745000	DougPeterson	1	0	1418266894		United States Postal Service
316744990	DougPeterson	1	0	1418266893		Christian Fellowship of Love Baptist Church
316618837	DougPeterson	1	0	1418180616	1418266895	Redford United Methodist Church
316618837	DougPeterson	2	0	1418266895		Redford United Methodist Church
316618838	DougPeterson	1	0	1418180616	1418266895	Rio Grill
316618838	DougPeterson	2	0	1418266895		Rio Grill
316618830	DougPeterson	1	0	1418180616		KFC
316745001	DougPeterson	1	0	1418266894		Wendy's
316896188	DougPeterson	1	0	1418351715		Redford Evangelical Lutheran Church
316618853	DougPeterson	1	0	1418180618	1418351717	
316618853	DougPeterson	2	0	1418351717		Old Redford Pre-Kindergarten Academy
325344220	DougPeterson	1	0	1422585123		Family Dollar
316618836	DougPeterson	1	0	1418180616	1506242450	Redford Theater
316618836	Edward	2	0	1506242450		Redford Theater
318655875	DougPeterson	1	0	1419382184		MetroPCS
318655877	DougPeterson	1	0	1419382185		PharMor Pharmacy
316744994	DougPeterson	1	0	1418266894	1448540535	McDonald's
316744994	Julien_N	2	0	1448540535	1448566579	McDonald's
316744994	SomeoneElse_Revert	3	0	1448566579		McDonald's
318655888	DougPeterson	1	0	1419382186		
391970472	DougPeterson	1	0	1453064752		Word of Light Christian Center
455291562	DougPeterson	1	0	1479906417		Emmanuel PCL Christian Center
455291563	DougPeterson	1	0	1479906417		Brightmoor Community Center
455291560	DougPeterson	1	0	1479906416		
455291561	DougPeterson	1	0	1479906417		Detroit Northwest Seventh-day Adventist Church
3480836	DougPeterson	1		1391255556	1395613623	Murphy Junior High School
3480836	DougPeterson	2		1395613623	1526051796	Murphy Junior High School
3480836	lmum	3		1526051796	false	Murphy Junior High School
280991520	DougPeterson	1	0	1399805249		
259335538	DougPeterson	1	0	1391255553		
259335539	DougPeterson	1	0	1391255553		
259335537	DougPeterson	1	0	1391255553		
261559136	DougPeterson	1	0	1392394470		Sam's Club
377585075	mihaii_telenav	1	0	1446195255		
377585084	mihaii_telenav	1	0	1446195256		
377585076	mihaii_telenav	1	0	1446195255		
377585078	mihaii_telenav	1	0	1446195255		
377585085	mihaii_telenav	1	0	1446195256		
377585098	mihaii_telenav	1	0	1446195256		
377585083	mihaii_telenav	1	0	1446195255		
377585081	mihaii_telenav	1	0	1446195255		
377585100	mihaii_telenav	1	0	1446195256		
377585073	mihaii_telenav	1	0	1446195255		
377585101	mihaii_telenav	1	0	1446195257		
377585102	mihaii_telenav	1	0	1446195257		
377585096	mihaii_telenav	1	0	1446195256		
377585082	mihaii_telenav	1	0	1446195255		
377585093	mihaii_telenav	1	0	1446195256		
377585105	mihaii_telenav	1	0	1446195257		
377585103	mihaii_telenav	1	0	1446195257		
377585094	mihaii_telenav	1	0	1446195256		
377585079	mihaii_telenav	1	0	1446195255		
377585097	mihaii_telenav	1	0	1446195256		
249378920	matteditmsts	1	0	1385908441		Masco Headquarters
377261408	mihaii_telenav	1	0	1446019095		
377261407	mihaii_telenav	1	0	1446019095		
377261410	mihaii_telenav	1	0	1446019095		
328265197	DougPeterson	1	0	1423954170		
328265188	DougPeterson	1	0	1423954169		Lodge Elementary School (former)
396591609	DougPeterson	1	0	1454870552		
396591607	DougPeterson	1	0	1454870552		
460578718	freebeer	1	0	1482167714		
364216713	YalCat	1	0	1438795151		
364216718	YalCat	1	0	1438795152		
364216740	YalCat	1	0	1438795153		
364216717	YalCat	1	0	1438795152		
364216734	YalCat	1	0	1438795152		
364216721	YalCat	1	0	1438795152		
396591610	DougPeterson	1	0	1454870552		
364216692	YalCat	1	0	1438795151		
364216733	YalCat	1	0	1438795152		
364216727	YalCat	1	0	1438795152		
364216750	YalCat	1	0	1438795153		
364216699	YalCat	1	0	1438795151		
364216730	YalCat	1	0	1438795152		
364216747	YalCat	1	0	1438795153		
364216694	YalCat	1	0	1438795151		
364216749	YalCat	1	0	1438795153		
364216707	YalCat	1	0	1438795151		
364216712	YalCat	1	0	1438795151		
364216728	YalCat	1	0	1438795152		
364216739	YalCat	1	0	1438795153		
364216687	YalCat	1	0	1438795150		
364216726	YalCat	1	0	1438795152		
364216723	YalCat	1	0	1438795152		
229560156	YMFawaz	1	0	1373553227	1459599145	Country Inn & Suites
229560156	DougPeterson	2	0	1459599145		Country Inn & Suites
460578706	freebeer	1	0	1482167714		
460578734	freebeer	1	0	1482167715		
239372086	DougPeterson	1	0	1380159290	1418585534	First Presbyterian Church
325120155	DougPeterson	1	0	1422499693		Saturn Super Foods
325120152	DougPeterson	1	0	1422499693		Mobil
325120164	DougPeterson	1	0	1422499694		
325120150	DougPeterson	1	0	1422499693		L. George's Coney Island
325120166	DougPeterson	1	0	1422499694		
325120158	DougPeterson	1	0	1422499694		Sunoco
325715111	DougPeterson	1	0	1422709917	1422709918	Evergreen Lutheran Church
325715111	DougPeterson	1	1	1422709918		Evergreen Lutheran Church
325120146	DougPeterson	1	0	1422499693	1422709918	Evergreen Lutheran Church
325120146	DougPeterson	2	0	1422709918		Evergreen Lutheran Church
325120148	DougPeterson	1	0	1422499693		Family Dollar
325120147	DougPeterson	1	0	1422499693		Evergreen Market
323369506	DougPeterson	1	0	1421808809	1421897710	Tim Hortons
263947842	DougPeterson	1	0	1393677615		
443394392	RB1004	1	0	1474385681		Hungry Howie's
239372086	DougPeterson	2	0	1418585534		First Presbyterian Church
330668761	Dan Yeaw	1	0	1425139935	1527249677	
330668761	IanH	1	1	1527249677		
330705209	Dan Yeaw	1	0	1425155883		
314660395	DougPeterson	1	0	1417048189		Pump House
191502253	AaronAsAChimp	1	0	1353282066	1353550760	
191502253	AaronAsAChimp	2	0	1353550760	1353596960	Academic Support Center
191502253	AaronAsAChimp	3	0	1353596960	1415409970	Academic Support Center
191502253	DougPeterson	3	1	1415409970		Academic Support Center
191502260	AaronAsAChimp	1	0	1353282066	1353550763	
191502260	AaronAsAChimp	2	0	1353550763	1353596962	Kindergarten Module
263740847	DougPeterson	1	0	1393559716		
263947841	DougPeterson	1	0	1393677615	1480037271	Westside Christian Academy
263947841	DougPeterson	2	0	1480037271		Westside Christian Academy
319417990	nopyet	1	0	1419869390		tent
263941639	DougPeterson	1	0	1393674212	1419869390	
263941639	nopyet	1	1	1419869390	1419875290	
263941639	nopyet	2	0	1419875290		
191502260	AaronAsAChimp	3	0	1353596962	1415409970	Kindergarten Module
191502260	DougPeterson	3	1	1415409970		Kindergarten Module
58365914	PeterEastern	1	0	1273125883	1353282069	
58365914	AaronAsAChimp	2	0	1353282069	1353550763	
58365914	AaronAsAChimp	3	0	1353550763	1353596964	Science Building / Computing Wing
58365914	AaronAsAChimp	4	0	1353596964	1415409972	Science Building / Computing Wing
58365914	DougPeterson	4	1	1415409972		Science Building / Computing Wing
311675292	DougPeterson	1	0	1415409959		
319440740	nopyet	1	0	1419875290		
263446522	DougPeterson	1	0	1393386545		
263446512	DougPeterson	1	0	1393386545		
191502255	AaronAsAChimp	1	0	1353282066	1353550761	
191502255	AaronAsAChimp	2	0	1353550761	1415409970	Fair Lane Pony Barn
191502255	DougPeterson	2	1	1415409970		Fair Lane Pony Barn
191502263	AaronAsAChimp	1	0	1353282066	1353550761	
191502263	AaronAsAChimp	2	0	1353550761	1415409970	Fair Lane Cottages
191502263	DougPeterson	2	1	1415409970		Fair Lane Cottages
191502258	AaronAsAChimp	1	0	1353282066	1353550761	
191502258	AaronAsAChimp	2	0	1353550761	1415409970	Fair Lane Cottages
191502258	DougPeterson	2	1	1415409970		Fair Lane Cottages
323369506	DougPeterson	1	1	1421897710		Tim Hortons
323369511	DougPeterson	1	0	1421808809	1421897709	
323369511	DougPeterson	1	1	1421897709		
323566830	DougPeterson	1	0	1421897709		The Boneyard
323369498	DougPeterson	1	0	1421808808	1421897709	Shell
323369498	DougPeterson	1	1	1421897709		Shell
559579589	Joe Haskins	1	0	1518048890	1523028833	Sokol Cultural Center
559579589	Skybunny	2	0	1523028833		Sokol Cultural Center
238811332	DougPeterson	1	0	1379725944		
238811329	DougPeterson	1	0	1379725943		
238811327	DougPeterson	1	0	1379725943		
238811326	DougPeterson	1	0	1379725943		
238811328	DougPeterson	1	0	1379725943		
238811330	DougPeterson	1	0	1379725943		
191502257	AaronAsAChimp	1	0	1353282066	1353550761	
191502257	AaronAsAChimp	2	0	1353550761	1415409970	Fair Lane Cottages
191502257	DougPeterson	2	1	1415409970		Fair Lane Cottages
191502264	AaronAsAChimp	1	0	1353282066	1353596964	
191502264	AaronAsAChimp	2	0	1353596964	1353598396	
191502264	AaronAsAChimp	3	0	1353598396	1415409970	CASL Annex
191502264	DougPeterson	3	1	1415409970		CASL Annex
58947036	PeterEastern	1	0	1273650316	1300208070	Fair Lane
58947036	MichaelGSmith	2	0	1300208070	1415409969	Fair Lane
58947036	DougPeterson	2	1	1415409969	1431614445	Fair Lane
58947036	Med	3	0	1431614445		Fair Lane
238811331	DougPeterson	1	0	1379725943		
560221497	IanH	1	0	1518231564		
560221498	IanH	1	0	1518231564		
560221496	IanH	1	0	1518231564		
560221499	IanH	1	0	1518231564		
560221500	IanH	1	0	1518231564		
560221492	IanH	1	0	1518231564		
560221494	IanH	1	0	1518231564		
560221495	IanH	1	0	1518231564		
560221493	IanH	1	0	1518231564		
560221511	IanH	1	0	1518231565		
469543127	TheLongLostSon	1	0	1485549033		Mykonos Coney Island Restaurant
560221512	IanH	1	0	1518231565		
560221510	IanH	1	0	1518231565		
560221507	IanH	1	0	1518231565		
560221506	IanH	1	0	1518231565		
560221509	IanH	1	0	1518231565		
560221508	IanH	1	0	1518231565		
509344908	IanH	1	0	1500685675		
509344909	IanH	1	0	1500685676		
509344906	IanH	1	0	1500685675		
509344907	IanH	1	0	1500685675		
224605097	DougPeterson	1	0	1370490729	1370733958	
224605097	DougPeterson	2	0	1370733958	1395744888	
224605097	DougPeterson	2	1	1395744888		
224605096	DougPeterson	1	0	1370490729	1370733958	
224605096	DougPeterson	2	0	1370733958	1395744885	
224605096	DougPeterson	3	0	1395744885		
444121191	DougPeterson	1	0	1474712013		
224605095	DougPeterson	1	0	1370490729	1474712016	
224605095	DougPeterson	2	0	1474712016		
444121193	DougPeterson	1	0	1474712014		
444121192	DougPeterson	1	0	1474712014		
444121189	DougPeterson	1	0	1474712013		Marianhill Missionaries
224605101	DougPeterson	1	0	1370490729	1370733958	
224605101	DougPeterson	2	0	1370733958	1474712017	
224605101	DougPeterson	3	0	1474712017		
224605099	DougPeterson	1	0	1370490729	1501064264	
224605099	DougPeterson	1	1	1501064264		
224605094	DougPeterson	1	0	1370490729		
224605093	DougPeterson	1	0	1370490729	1372435908	HYPE Recreation Center
224605093	YMFawaz	2	0	1372435908	1372436166	HYPE Recreation Center
224605093	YMFawaz	3	0	1372436166	1393677616	HYPE Recreation Center
224605093	DougPeterson	4	0	1393677616		HYPE Recreation Center
321935023	DougPeterson	1	0	1421201936		T-Mobile
321935014	DougPeterson	1	0	1421201935	1465670548	BP
321935014	robgeb	2	0	1465670548		BP
321935013	DougPeterson	1	0	1421201935	1465670548	BP
321935013	robgeb	2	0	1465670548		BP
321935017	DougPeterson	1	0	1421201935		CVS Pharmacy
321935012	DougPeterson	1	0	1421201935		7-Eleven
325120154	DougPeterson	1	0	1422499693		Randazzo Fresh Market
325120167	DougPeterson	1	0	1422499694	1465670548	
325120167	robgeb	1	1	1465670548		
325120143	DougPeterson	1	0	1422499692		Checkers
325120142	DougPeterson	1	0	1422499692	1465670548	Asian Supermarket
325120142	robgeb	2	0	1465670548	1524185909	Asian Supermarket
325120142	DougPeterson	3	0	1524185909		Park to Shop
325120161	DougPeterson	1	0	1422499694	1460681360	
325120161	DougPeterson	2	0	1460681360	1465670548	
325120161	robgeb	3	0	1465670548		
410383830	DougPeterson	1	0	1460681357	1465670548	Salvation Army Thrift Store
410383830	robgeb	2	0	1465670548		Salvation Army Thrift Store
424375714	robgeb	1	0	1465670547		Wendy's
559593093	Spooktacious	1	0	1518055528		
559593080	Spooktacious	1	0	1518055527		Frego & Associates
321935024	DougPeterson	1	0	1421201936		Walgreens
424375713	robgeb	1	0	1465670547		
424375712	robgeb	1	0	1465670547		
325715114	DougPeterson	1	0	1422709917		Valero
325120149	DougPeterson	1	0	1422499693		Kingdom Builders Christian Church
581318545	davemariano	1	0	1524071162		
581316628	davemariano	1	0	1524070872		
581316631	davemariano	1	0	1524070872		
581316629	davemariano	1	0	1524070872		
581316632	davemariano	1	0	1524070872		
581316373	davemariano	1	0	1524070798		
581316630	davemariano	1	0	1524070872		
581318546	davemariano	1	0	1524071162		
581303961	davemariano	1	0	1524068966		
581303960	davemariano	1	0	1524068966		
581318547	davemariano	1	0	1524071162		
581315067	davemariano	1	0	1524070613		
581316374	davemariano	1	0	1524070798		
581316377	davemariano	1	0	1524070799		
581316376	davemariano	1	0	1524070799		
581316379	davemariano	1	0	1524070799		
581316381	davemariano	1	0	1524070799		
581316383	davemariano	1	0	1524070799		
581316375	davemariano	1	0	1524070798		
581303959	davemariano	1	0	1524068966		
581303958	davemariano	1	0	1524068966		
581315725	davemariano	1	0	1524070703		
581315724	davemariano	1	0	1524070702		
581315723	davemariano	1	0	1524070702		
581315727	davemariano	1	0	1524070703		
581315726	davemariano	1	0	1524070703		
581315728	davemariano	1	0	1524070703		
581315729	davemariano	1	0	1524070703		
581303957	davemariano	1	0	1524068966		
319198471	DougPeterson	1	0	1419736490		Little Caesar's
319198474	DougPeterson	1	0	1419736491		
464368288	WestleyM	1	0	1483814148		
315559925	DougPeterson	1	0	1417570885	1453064754	Dearborn Covenant Church
315559925	DougPeterson	2	0	1453064754		Dearborn Covenant Church
203626353	AaronAsAChimp	1	0	1359658185		
316618831	DougPeterson	1	0	1418180616		Marathon
316618860	DougPeterson	1	0	1418180618		
229620286	DougPeterson	1	0	1373587326		
229620287	DougPeterson	1	0	1373587326		
229759861	DougPeterson	1	0	1373711962		
229759862	DougPeterson	1	0	1373711962	1424227195	
